"date	ouv	haut	bas	clot	vol	devise"
"16/06/2022 00:00	6003.66	6018.1	5872.2	5886.24	3584	Pts"
"17/06/2022 00:00	5906.86	5974.06	5870.64	5882.65	7770	Pts"
"20/06/2022 00:00	5901.58	5920.09	5855.93	5920.09	2823	Pts"
"21/06/2022 00:00	5943.52	6032.24	5943.08	5964.66	2803	Pts"
"22/06/2022 00:00	5879.09	5938.46	5834.46	5916.63	3389	Pts"
"23/06/2022 00:00	5880.3	5957.13	5830.87	5883.33	3496	Pts"
"24/06/2022 00:00	5918.26	6085.99	5914.67	6073.35	3607	Pts"
"27/06/2022 00:00	6105.2	6156.6	6030.61	6047.31	2882	Pts"
"28/06/2022 00:00	6099.15	6141.94	6077.95	6086.02	2864	Pts"
"29/06/2022 00:00	6021.69	6071.91	5995.75	6031.48	2796	Pts"
"30/06/2022 00:00	5926.74	5931.55	5852.3	5922.86	4573	Pts"
"01/07/2022 00:00	5875.6	5975.83	5857.34	5931.06	2967	Pts"
"04/07/2022 00:00	5983.98	6002.07	5943.91	5954.65	2174	Pts"
"05/07/2022 00:00	5979.2	5981.51	5786.5	5794.96	3734	Pts"
"06/07/2022 00:00	5872.27	5927.5	5846.1	5912.38	3539	Pts"
"07/07/2022 00:00	5985.09	6024.31	5967.98	6006.7	3666	Pts"
"08/07/2022 00:00	6007.64	6053.17	5952.89	6033.13	2873	Pts"
"11/07/2022 00:00	5923.83	6004.52	5909.73	5996.3	2379	Pts"
"12/07/2022 00:00	5960.09	6053.33	5930.98	6044.2	3013	Pts"
"13/07/2022 00:00	6015.53	6025.73	5922.94	6000.24	2885	Pts"
"14/07/2022 00:00	5979.99	5997.31	5874.68	5915.41	2818	Pts"
"15/07/2022 00:00	5935.28	6043.8	5901.38	6036	3204	Pts"
"18/07/2022 00:00	6070.21	6136.02	6059.87	6091.91	2447	Pts"
"19/07/2022 00:00	6031.6	6213.88	6028.79	6201.22	2972	Pts"
"20/07/2022 00:00	6229.79	6245.47	6151.36	6184.66	2866	Pts"
"21/07/2022 00:00	6160.37	6233.98	6143.06	6201.11	3259	Pts"
"22/07/2022 00:00	6174.29	6247.35	6168.77	6216.82	2918	Pts"
"25/07/2022 00:00	6198.83	6260.13	6177.14	6237.55	2435	Pts"
"26/07/2022 00:00	6225.17	6243.86	6194.96	6211.45	2610	Pts"
"27/07/2022 00:00	6206.25	6267.8	6199.93	6257.94	2857	Pts"
"28/07/2022 00:00	6304.13	6339.21	6236.57	6339.21	3441	Pts"
"29/07/2022 00:00	6413.1	6472.27	6397.91	6448.5	4761	Pts"
"01/08/2022 00:00	6447.18	6484.08	6434.12	6436.86	2843	Pts"
"02/08/2022 00:00	6424.68	6429.05	6381.43	6409.8	2873	Pts"
"03/08/2022 00:00	6404.1	6475.54	6398.99	6472.06	3072	Pts"
"04/08/2022 00:00	6476.72	6555.71	6475.05	6513.39	2796	Pts"
"05/08/2022 00:00	6512.62	6523.03	6449.72	6472.35	2971	Pts"
"08/08/2022 00:00	6510.45	6564.24	6503.27	6524.44	2300	Pts"
"09/08/2022 00:00	6514.52	6530.35	6480.06	6490	2596	Pts"
"10/08/2022 00:00	6467.1	6545.64	6453.79	6523.44	2993	Pts"
"11/08/2022 00:00	6560.21	6562.32	6499.63	6544.67	3124	Pts"
"12/08/2022 00:00	6553.24	6587.84	6539.75	6553.86	2781	Pts"
"15/08/2022 00:00	6582.63	6586.96	6532.48	6569.95	1777	Pts"
"16/08/2022 00:00	6580.99	6608.83	6568.58	6592.58	2468	Pts"
"17/08/2022 00:00	6608.64	6608.64	6517.99	6528.32	2765	Pts"
"18/08/2022 00:00	6530.58	6576.37	6519.57	6557.4	2293	Pts"
"19/08/2022 00:00	6520.44	6549.13	6488	6495.83	3016	Pts"
"22/08/2022 00:00	6448.81	6459.36	6352.97	6378.74	3117	Pts"
"23/08/2022 00:00	6331.17	6402.22	6331.17	6362.02	2732	Pts"
"24/08/2022 00:00	6332.43	6396.63	6319.7	6386.76	2219	Pts"
"25/08/2022 00:00	6432.16	6440.69	6361.53	6381.56	2181	Pts"
"26/08/2022 00:00	6420.75	6429.79	6252.59	6274.26	2942	Pts"
"29/08/2022 00:00	6199.11	6232.25	6153.44	6222.28	2260	Pts"
"30/08/2022 00:00	6243.08	6303.66	6182.63	6210.22	2637	Pts"
"31/08/2022 00:00	6226.99	6230.9	6125.1	6125.1	4550	Pts"
"01/09/2022 00:00	6068.34	6072.93	6009.09	6034.31	3091	Pts"
"02/09/2022 00:00	6075.73	6178.29	6051.02	6167.51	2928	Pts"
"05/09/2022 00:00	6048.22	6105.59	6018.02	6093.22	2532	Pts"
"06/09/2022 00:00	6083.02	6138.22	6060.44	6104.61	2332	Pts"
"07/09/2022 00:00	6059.64	6119.95	6045.27	6105.92	2718	Pts"
"08/09/2022 00:00	6136.93	6143.29	6034.79	6125.9	3002	Pts"
"09/09/2022 00:00	6140.87	6239.11	6138.88	6212.33	2853	Pts"
"12/09/2022 00:00	6242.46	6352.45	6224.51	6333.59	3159	Pts"
"13/09/2022 00:00	6360.31	6394.18	6245.69	6245.69	3205	Pts"
"14/09/2022 00:00	6210.77	6249.29	6183.55	6222.41	3052	Pts"
"15/09/2022 00:00	6212.21	6249.52	6143.36	6157.84	3197	Pts"
"16/09/2022 00:00	6100.79	6114.36	6052.42	6077.3	6705	Pts"
"19/09/2022 00:00	6049	6093.4	5974.72	6061.59	2356	Pts"
"20/09/2022 00:00	6084.41	6118.25	5970.23	5979.47	3041	Pts"
"21/09/2022 00:00	5928.5	6034.27	5915.57	6031.33	2759	Pts"
"22/09/2022 00:00	5928.54	6022.39	5918.5	5918.5	3053	Pts"
"23/09/2022 00:00	5906.18	5913.71	5765.65	5783.41	3644	Pts"
"26/09/2022 00:00	5744.49	5828.05	5736	5769.39	3039	Pts"
"27/09/2022 00:00	5809.82	5852.61	5753.82	5753.82	3249	Pts"
"28/09/2022 00:00	5692.54	5773.08	5651.49	5765.01	3757	Pts"
"29/09/2022 00:00	5746.29	5746.29	5628.42	5676.87	3580	Pts"
"30/09/2022 00:00	5712.2	5770.78	5688.34	5762.34	3753	Pts"
"03/10/2022 00:00	5697.47	5804.27	5654.44	5794.15	2963	Pts"
"04/10/2022 00:00	5859.45	6039.69	5852.92	6039.69	4012	Pts"
"05/10/2022 00:00	6006.12	6034.93	5953.55	5985.46	2986	Pts"
"06/10/2022 00:00	6004.11	6018.47	5917.27	5936.42	2487	Pts"
"07/10/2022 00:00	5911.96	5956.95	5855.66	5866.94	2824	Pts"
"10/10/2022 00:00	5806.57	5883.85	5796.31	5840.55	2542	Pts"
"11/10/2022 00:00	5796.83	5849.58	5770.48	5833.2	2648	Pts"
"12/10/2022 00:00	5842.1	5872.49	5788.66	5818.47	2822	Pts"
"13/10/2022 00:00	5792.54	5899.82	5704.87	5879.19	3679	Pts"
"14/10/2022 00:00	5965.8	6044.75	5921.15	5931.92	3374	Pts"
"17/10/2022 00:00	5949.65	6068.37	5910.39	6040.66	2655	Pts"
"18/10/2022 00:00	6098.6	6139.78	6057.38	6067	2803	Pts"
"19/10/2022 00:00	6092.77	6109.97	6040.72	6040.72	2545	Pts"
"20/10/2022 00:00	6046.81	6103.5	6029.53	6086.9	2801	Pts"
"21/10/2022 00:00	6021.58	6056.04	5952.88	6035.39	3189	Pts"
"24/10/2022 00:00	6076.2	6175.62	6041.14	6131.36	3148	Pts"
"25/10/2022 00:00	6172.65	6253.12	6135.38	6250.55	3327	Pts"
"26/10/2022 00:00	6244.64	6282.75	6219.33	6276.31	3249	Pts"
"27/10/2022 00:00	6253.85	6272.2	6194.33	6244.03	3813	Pts"
"28/10/2022 00:00	6192.18	6278.77	6183.41	6273.05	3319	Pts"
"31/10/2022 00:00	6279.7	6293.15	6244.08	6266.77	2926	Pts"
"01/11/2022 00:00	6329.76	6383.7	6306.05	6328.25	2606	Pts"
"02/11/2022 00:00	6351.31	6376.29	6273.55	6276.88	3233	Pts"
"03/11/2022 00:00	6209.63	6245.69	6191.73	6243.28	3071	Pts"
"04/11/2022 00:00	6291.39	6466.32	6289.07	6416.44	4522	Pts"
"07/11/2022 00:00	6379.49	6442.41	6363.7	6416.61	3182	Pts"
"08/11/2022 00:00	6391.75	6451.16	6378.32	6441.5	2737	Pts"
"09/11/2022 00:00	6426.8	6446.5	6405.84	6430.57	2711	Pts"
"10/11/2022 00:00	6396.59	6573.85	6381.42	6556.83	4913	Pts"
"11/11/2022 00:00	6612.93	6636.81	6573.87	6594.62	4973	Pts"
"14/11/2022 00:00	6622.42	6662.07	6603.56	6609.17	3629	Pts"
"15/11/2022 00:00	6626.82	6684.09	6621.82	6641.66	3500	Pts"
"16/11/2022 00:00	6647.4	6656.33	6587.2	6607.22	3884	Pts"
"17/11/2022 00:00	6624.47	6634.73	6522.28	6576.12	3073	Pts"
"18/11/2022 00:00	6620.58	6667.2	6601.56	6644.46	4140	Pts"
"21/11/2022 00:00	6625.1	6649.76	6613.92	6634.45	2915	Pts"
"22/11/2022 00:00	6643.7	6669.17	6615.58	6657.53	2957	Pts"
"23/11/2022 00:00	6677.97	6681.41	6642.03	6679.09	2669	Pts"
"24/11/2022 00:00	6683.44	6730.16	6679.8	6707.32	2305	Pts"
"25/11/2022 00:00	6710.36	6725	6686.63	6712.48	2395	Pts"
"28/11/2022 00:00	6678.11	6693.92	6641.3	6665.2	3084	Pts"
"29/11/2022 00:00	6686.96	6695.86	6649.88	6668.97	2996	Pts"
"30/11/2022 00:00	6706.67	6743.6	6678.75	6738.55	7379	Pts"
"01/12/2022 00:00	6784.6	6791.31	6730.55	6753.97	3440	Pts"
"02/12/2022 00:00	6728.86	6767.72	6689.76	6742.25	3430	Pts"
"05/12/2022 00:00	6728.71	6738.97	6685.52	6696.96	2783	Pts"
"06/12/2022 00:00	6677.49	6704.74	6656.93	6687.79	3155	Pts"
"07/12/2022 00:00	6687.34	6696.65	6642.44	6660.59	3463	Pts"
"08/12/2022 00:00	6677	6679.57	6629.36	6647.31	2923	Pts"
"09/12/2022 00:00	6671.78	6680.09	6618.27	6677.64	3105	Pts"
"12/12/2022 00:00	6647.9	6681.3	6634.97	6650.55	2897	Pts"
"13/12/2022 00:00	6672.22	6823.1	6642.09	6744.98	4025	Pts"
"14/12/2022 00:00	6727.75	6733.85	6694.33	6730.79	3438	Pts"
"15/12/2022 00:00	6674.29	6680.22	6503	6522.77	4716	Pts"
"16/12/2022 00:00	6505.63	6515.7	6418.95	6452.63	6895	Pts"
"19/12/2022 00:00	6470.93	6510.46	6470.93	6473.29	2705	Pts"
"20/12/2022 00:00	6418.69	6468.94	6388.23	6450.43	2928	Pts"
"21/12/2022 00:00	6469.11	6586.48	6467.57	6580.24	3081	Pts"
"22/12/2022 00:00	6587.5	6614.35	6503.88	6517.97	2447	Pts"
"23/12/2022 00:00	6513.2	6533.58	6476.05	6504.9	1745	Pts"
"27/12/2022 00:00	6559.63	6579.33	6543.26	6550.66	1476	Pts"
"28/12/2022 00:00	6561.5	6572.12	6505.67	6510.49	1696	Pts"
"29/12/2022 00:00	6486.65	6577.08	6474.73	6573.47	1758	Pts"
"30/12/2022 00:00	6533.12	6540.51	6470.64	6473.76	1926	Pts"
"02/01/2023 00:00	6521.07	6601.11	6518.21	6594.57	1932	Pts"
"03/01/2023 00:00	6580.09	6696.1	6580.09	6623.89	3092	Pts"
"04/01/2023 00:00	6660.6	6780.83	6659.83	6776.43	4123	Pts"
"05/01/2023 00:00	6744.5	6792.09	6732.04	6761.5	3166	Pts"
"06/01/2023 00:00	6772.94	6860.95	6757.46	6860.95	3013	Pts"
"09/01/2023 00:00	6861.59	6928.43	6851.66	6907.36	3704	Pts"
"10/01/2023 00:00	6882.01	6885.44	6845.81	6869.14	2988	Pts"
"11/01/2023 00:00	6879.1	6946.67	6874.71	6924.19	3798	Pts"
"12/01/2023 00:00	6947.34	7015.7	6946.3	6975.68	3899	Pts"
"13/01/2023 00:00	6989.59	7035.82	6977.86	7023.5	3450	Pts"
"16/01/2023 00:00	7036.48	7052.52	7016.32	7043.31	2410	Pts"
"17/01/2023 00:00	7036.91	7104.9	7020.82	7077.16	3647	Pts"
"18/01/2023 00:00	7073.62	7115.2	7072.45	7083.39	3533	Pts"
"19/01/2023 00:00	7047.64	7056.14	6946.74	6951.87	4091	Pts"
"20/01/2023 00:00	6996.22	7015.96	6965.45	6995.99	3270	Pts"
"23/01/2023 00:00	7014.91	7044.51	6988.51	7032.02	2455	Pts"
"24/01/2023 00:00	7053.04	7064.69	7011.4	7050.48	2758	Pts"
"25/01/2023 00:00	7057.82	7070.84	6999.93	7043.88	2705	Pts"
"26/01/2023 00:00	7095.11	7117.53	7078.02	7095.99	3366	Pts"
"27/01/2023 00:00	7085.47	7117.48	7062.69	7097.21	3627	Pts"
"30/01/2023 00:00	7054.24	7103.66	7030.95	7082.01	2960	Pts"
"31/01/2023 00:00	7075.09	7088.97	7025.53	7082.42	3734	Pts"
"01/02/2023 00:00	7087.2	7110.21	7059.61	7077.11	3094	Pts"
"02/02/2023 00:00	7110.03	7184.69	7079.41	7166.27	4800	Pts"
"03/02/2023 00:00	7136.4	7233.94	7113.42	7233.94	4766	Pts"
"06/02/2023 00:00	7181.97	7187.27	7104.52	7137.1	3357	Pts"
"07/02/2023 00:00	7145.84	7154.51	7108.46	7132.35	3479	Pts"
"08/02/2023 00:00	7181.58	7190.86	7119.83	7119.83	3834	Pts"
"09/02/2023 00:00	7179.64	7225.88	7179.64	7188.36	3594	Pts"
"10/02/2023 00:00	7165.41	7182.92	7074.63	7129.73	4010	Pts"
"13/02/2023 00:00	7147.48	7213.94	7138.91	7208.59	2855	Pts"
"14/02/2023 00:00	7225.3	7271.48	7204.51	7213.81	3312	Pts"
"15/02/2023 00:00	7206.83	7318.78	7200.73	7300.86	3781	Pts"
"16/02/2023 00:00	7346.3	7387.29	7325.75	7366.16	4231	Pts"
"17/02/2023 00:00	7311.14	7368	7267.77	7347.72	4229	Pts"
"20/02/2023 00:00	7361.21	7363.41	7318.73	7335.61	2324	Pts"
"21/02/2023 00:00	7319.93	7342.68	7241.21	7308.65	3192	Pts"
"22/02/2023 00:00	7282.49	7307.82	7231.63	7299.26	3585	Pts"
"23/02/2023 00:00	7309.03	7357.68	7301.42	7317.43	3655	Pts"
"24/02/2023 00:00	7359.76	7366.07	7187.27	7187.27	5702	Pts"
"27/02/2023 00:00	7243.03	7324.03	7243.03	7295.55	3312	Pts"
"28/02/2023 00:00	7253.54	7317.98	7249.47	7267.93	4943	Pts"
"01/03/2023 00:00	7279.34	7327.29	7219.4	7234.25	3795	Pts"
"02/03/2023 00:00	7176.41	7286.24	7169.66	7284.22	3493	Pts"
"03/03/2023 00:00	7313.48	7358.04	7308.15	7348.12	3333	Pts"
"06/03/2023 00:00	7385.75	7401.15	7349.98	7373.21	3022	Pts"
"07/03/2023 00:00	7355.87	7398.03	7336.2	7339.27	3087	Pts"
"08/03/2023 00:00	7305.92	7346.62	7305.92	7324.76	3015	Pts"
"09/03/2023 00:00	7317.43	7333.22	7274.05	7315.88	2924	Pts"
"10/03/2023 00:00	7193.37	7256.48	7166.89	7220.67	4443	Pts"
"13/03/2023 00:00	7211.44	7211.44	6979.55	7011.5	5914	Pts"
"14/03/2023 00:00	7029.22	7162.57	6989.96	7141.57	4447	Pts"
"15/03/2023 00:00	7123.2	7123.2	6861.63	6885.71	6827	Pts"
"16/03/2023 00:00	6987.63	7063.31	6876.61	7025.72	5795	Pts"
"17/03/2023 00:00	7086.1	7104.75	6895.73	6925.4	8821	Pts"
"20/03/2023 00:00	6900.9	7049.76	6796.21	7013.14	4951	Pts"
"21/03/2023 00:00	7089.01	7150.33	7083.81	7112.91	3908	Pts"
"22/03/2023 00:00	7105.32	7157.73	7080.18	7131.12	2986	Pts"
"23/03/2023 00:00	7118.14	7149.92	7073.5	7139.25	3473	Pts"
"24/03/2023 00:00	7108.16	7108.66	6953.58	7015.1	4925	Pts"
"27/03/2023 00:00	7103.53	7119.59	7039.09	7078.27	3439	Pts"
"28/03/2023 00:00	7145.66	7154.56	7066.27	7088.34	3112	Pts"
"29/03/2023 00:00	7141.05	7201.25	7125.12	7186.99	3565	Pts"
"30/03/2023 00:00	7222.69	7292.39	7222.69	7263.37	3478	Pts"
"31/03/2023 00:00	7271.19	7341.79	7264.82	7322.39	4136	Pts"
"03/04/2023 00:00	7341.69	7362.39	7332.64	7345.96	3220	Pts"
"04/04/2023 00:00	7375.79	7399.59	7344.34	7344.96	3289	Pts"
"05/04/2023 00:00	7350.03	7359.4	7300.33	7316.3	3791	Pts"
"06/04/2023 00:00	7328.57	7344.34	7312.61	7324.75	3473	Pts"
"11/04/2023 00:00	7381.77	7403.67	7370.09	7390.28	3734	Pts"
"12/04/2023 00:00	7396.81	7463.67	7379.79	7396.94	3222	Pts"
"13/04/2023 00:00	7450.76	7485.59	7450.76	7480.83	3375	Pts"
"14/04/2023 00:00	7500.77	7533.41	7491.43	7519.61	3506	Pts"
"17/04/2023 00:00	7535.39	7552	7498.07	7498.18	3443	Pts"
"18/04/2023 00:00	7509	7559.35	7509	7533.63	3289	Pts"
"19/04/2023 00:00	7530.54	7558.95	7513.77	7549.44	2988	Pts"
"20/04/2023 00:00	7541.68	7546.07	7506.92	7538.71	3420	Pts"
"21/04/2023 00:00	7551.5	7577	7518.32	7577	3805	Pts"
"24/04/2023 00:00	7545.6	7581.26	7545.6	7573.86	3005	Pts"
"25/04/2023 00:00	7528.15	7541.72	7504.26	7531.61	3442	Pts"
"26/04/2023 00:00	7496.48	7508.13	7427.53	7466.66	4643	Pts"
"27/04/2023 00:00	7450.1	7507.26	7446.66	7483.84	3792	Pts"
"28/04/2023 00:00	7498.62	7505.05	7403.2	7491.5	4251	Pts"
"02/05/2023 00:00	7466.82	7505.92	7374.06	7383.2	3951	Pts"
"03/05/2023 00:00	7410.56	7445.95	7395.82	7403.83	3028	Pts"
"04/05/2023 00:00	7381.4	7393.02	7316.14	7340.77	3779	Pts"
"05/05/2023 00:00	7388.01	7437.6	7354.6	7432.93	3394	Pts"
"08/05/2023 00:00	7427.96	7456.46	7416.22	7440.91	2108	Pts"
"09/05/2023 00:00	7415.01	7419.9	7358.45	7397.17	3086	Pts"
"10/05/2023 00:00	7403.62	7416.32	7337.66	7361.2	3175	Pts"
"11/05/2023 00:00	7383.58	7436.94	7333.92	7381.78	2744	Pts"
"12/05/2023 00:00	7420.41	7463.7	7395.6	7414.85	2949	Pts"
"15/05/2023 00:00	7443.38	7455.63	7397.86	7418.21	2258	Pts"
"16/05/2023 00:00	7394.85	7427.57	7377.81	7406.01	2846	Pts"
"17/05/2023 00:00	7378.83	7422.58	7354.54	7399.44	2652	Pts"
"18/05/2023 00:00	7440.75	7481.78	7426.39	7446.89	2490	Pts"
"19/05/2023 00:00	7469.78	7523.56	7463.96	7491.96	3269	Pts"
"22/05/2023 00:00	7467.93	7493.38	7452.69	7478.16	2818	Pts"
"23/05/2023 00:00	7457.18	7459.37	7378.71	7378.71	3248	Pts"
"24/05/2023 00:00	7306.14	7308.59	7223.58	7253.46	3838	Pts"
"25/05/2023 00:00	7261.05	7261.05	7197.4	7229.27	3042	Pts"
"26/05/2023 00:00	7256.5	7334.31	7208.44	7319.18	2936	Pts"
"29/05/2023 00:00	7352.93	7356.57	7292.11	7303.81	1467	Pts"
"30/05/2023 00:00	7279.88	7296.38	7195.38	7209.75	3181	Pts"
"31/05/2023 00:00	7136.17	7185.13	7083.6	7098.7	9829	Pts"
"01/06/2023 00:00	7139.39	7171.6	7090.46	7137.43	2922	Pts"
"02/06/2023 00:00	7181.8	7278	7179.31	7270.69	3376	Pts"
"05/06/2023 00:00	7294.81	7294.81	7193.37	7200.91	2558	Pts"
"06/06/2023 00:00	7189.63	7219.37	7175.6	7209	2502	Pts"
"07/06/2023 00:00	7198.24	7227.59	7170.94	7202.79	2609	Pts"
"08/06/2023 00:00	7196.22	7236.15	7184.19	7222.15	2348	Pts"
"09/06/2023 00:00	7230.95	7239.52	7185.26	7213.14	2616	Pts"
"12/06/2023 00:00	7250.15	7283.33	7237.85	7250.35	2765	Pts"
"13/06/2023 00:00	7290.31	7308	7244.42	7290.8	3158	Pts"
"14/06/2023 00:00	7290.94	7358.99	7288.46	7328.53	3153	Pts"
"15/06/2023 00:00	7304.97	7313.47	7246.33	7290.91	2912	Pts"
"16/06/2023 00:00	7312.07	7403.88	7297.73	7388.65	9603	Pts"
"19/06/2023 00:00	7353.31	7362.44	7302.63	7314.05	2641	Pts"
"20/06/2023 00:00	7303.24	7322.57	7281.12	7294.17	2893	Pts"
"21/06/2023 00:00	7273.89	7297.85	7246.86	7260.97	2624	Pts"
"22/06/2023 00:00	7194.26	7206.89	7145.06	7203.28	2767	Pts"
"23/06/2023 00:00	7165.38	7193.78	7128.64	7163.42	2765	Pts"
"26/06/2023 00:00	7175.88	7203.46	7105.72	7184.35	2629	Pts"
"27/06/2023 00:00	7212.83	7236.21	7161.72	7215.58	2541	Pts"
"28/06/2023 00:00	7250.68	7292.89	7250.68	7286.32	2744	Pts"
"29/06/2023 00:00	7295.76	7349.18	7288.65	7312.73	2649	Pts"
"30/06/2023 00:00	7339.89	7419.36	7337.28	7400.06	4499	Pts"
"03/07/2023 00:00	7415.17	7426.6	7386.7	7386.7	2287	Pts"
"04/07/2023 00:00	7390.91	7401.46	7368.97	7369.93	1720	Pts"
"05/07/2023 00:00	7327.78	7352.12	7294.6	7310.81	3099	Pts"
"06/07/2023 00:00	7239.9	7240.2	7065.26	7082.29	4331	Pts"
"07/07/2023 00:00	7098.75	7151.07	7052.77	7111.88	2775	Pts"
"10/07/2023 00:00	7082.46	7173.65	7082.46	7143.69	2066	Pts"
"11/07/2023 00:00	7176.18	7244.96	7172.14	7220.01	2240	Pts"
"12/07/2023 00:00	7241.06	7348.06	7231.33	7333.01	3105	Pts"
"13/07/2023 00:00	7346.56	7409.01	7335.61	7369.8	2850	Pts"
"14/07/2023 00:00	7353.92	7403.15	7353.92	7374.54	2157	Pts"
"17/07/2023 00:00	7314.17	7332.5	7268.73	7291.66	1199	Pts"
"18/07/2023 00:00	7280.19	7326.72	7275.52	7319.18	1196	Pts"
"19/07/2023 00:00	7369.8	7382.89	7317.54	7326.94	2603	Pts"
"20/07/2023 00:00	7302.22	7391.45	7301.12	7384.91	2921	Pts"
"21/07/2023 00:00	7389.51	7433.31	7379.62	7432.77	2772	Pts"
"24/07/2023 00:00	7405.66	7435.93	7390.82	7427.31	2185	Pts"
"25/07/2023 00:00	7449.94	7450.37	7401.83	7415.45	2526	Pts"
"26/07/2023 00:00	7363.54	7369.07	7251.02	7315.07	3655	Pts"
"27/07/2023 00:00	7358.66	7477.11	7340.03	7465.24	4493	Pts"
"28/07/2023 00:00	7449.2	7498.94	7416.2	7476.47	3837	Pts"
"31/07/2023 00:00	7473.12	7526.05	7464.65	7497.78	3469	Pts"
"01/08/2023 00:00	7478.1	7499.53	7403.16	7406.08	2789	Pts"
"02/08/2023 00:00	7312.91	7377.01	7287.04	7312.84	3496	Pts"
"03/08/2023 00:00	7256.06	7271.83	7213.87	7260.53	3343	Pts"
"04/08/2023 00:00	7286.98	7323.19	7244.19	7315.07	2968	Pts"
"07/08/2023 00:00	7290.37	7330.24	7269.48	7319.76	1930	Pts"
"08/08/2023 00:00	7271.05	7325.73	7219.12	7269.47	2847	Pts"
"09/08/2023 00:00	7351.02	7381.38	7317.38	7322.04	897	Pts"
"10/08/2023 00:00	7373.55	7464.79	7368.95	7433.62	3125	Pts"
"11/08/2023 00:00	7391.25	7406.89	7317.76	7340.19	2418	Pts"
"14/08/2023 00:00	7326.78	7371.93	7309.94	7348.84	1916	Pts"
"15/08/2023 00:00	7355.08	7357.71	7236.56	7267.7	1939	Pts"
"16/08/2023 00:00	7246.73	7301.11	7241.1	7260.25	1887	Pts"
"17/08/2023 00:00	7229.06	7261.9	7183.5	7191.74	2493	Pts"
"18/08/2023 00:00	7163.21	7172.99	7092.72	7164.11	2893	Pts"
"21/08/2023 00:00	7165.07	7259.32	7165.07	7198.06	2175	Pts"
"22/08/2023 00:00	7227.1	7293.63	7223.07	7240.88	2145	Pts"
"23/08/2023 00:00	7265.98	7295.36	7224.07	7246.62	2040	Pts"
"24/08/2023 00:00	7309.61	7343.77	7210	7214.46	2138	Pts"
"25/08/2023 00:00	7199.59	7287.56	7196.84	7229.6	1829	Pts"
"28/08/2023 00:00	7294.34	7340.35	7261.5	7324.71	1917	Pts"
"29/08/2023 00:00	7345.57	7378.05	7322.45	7373.43	2407	Pts"
"30/08/2023 00:00	7396.14	7405.45	7321.35	7364.4	2086	Pts"
"31/08/2023 00:00	7372.65	7386.95	7316.7	7316.7	5588	Pts"
"01/09/2023 00:00	7310.68	7358.53	7294.49	7296.77	2565	Pts"
"04/09/2023 00:00	7332.2	7358.89	7267.25	7279.51	1653	Pts"
"05/09/2023 00:00	7241.2	7288.35	7183.8	7254.72	2592	Pts"
"06/09/2023 00:00	7217.44	7221.44	7168.84	7194.09	2830	Pts"
"07/09/2023 00:00	7165.98	7240.72	7165.98	7196.1	2757	Pts"
"08/09/2023 00:00	7219.91	7246.74	7136.56	7240.77	2634	Pts"
"11/09/2023 00:00	7275.37	7316.5	7253.65	7278.27	2619	Pts"
"12/09/2023 00:00	7290.62	7297.87	7241.99	7252.88	2617	Pts"
"13/09/2023 00:00	7224.62	7249.34	7184.56	7222.57	2891	Pts"
"14/09/2023 00:00	7216.08	7323.68	7184.25	7308.67	3918	Pts"
"15/09/2023 00:00	7381.32	7435.36	7366.21	7378.82	8692	Pts"
"18/09/2023 00:00	7353.55	7353.55	7255.03	7276.14	3096	Pts"
"19/09/2023 00:00	7250.05	7306.02	7247.02	7282.12	2671	Pts"
"20/09/2023 00:00	7278.92	7351.29	7272.68	7330.79	3044	Pts"
"21/09/2023 00:00	7252.41	7270.06	7199.11	7213.9	3296	Pts"
"22/09/2023 00:00	7157.39	7203.97	7133.65	7184.82	2919	Pts"
"25/09/2023 00:00	7157.23	7199.95	7087.63	7123.88	3009	Pts"
"26/09/2023 00:00	7083.86	7095.46	7033.83	7074.02	3013	Pts"
"27/09/2023 00:00	7070.39	7106.37	7053.11	7071.79	2788	Pts"
"28/09/2023 00:00	7068.03	7117.33	7042.74	7116.24	2850	Pts"
"29/09/2023 00:00	7152.3	7204.96	7135.06	7135.06	3547	Pts"
"02/10/2023 00:00	7164.05	7197	7035.65	7068.16	2895	Pts"
"03/10/2023 00:00	7031.59	7075.49	6989.77	6997.05	2917	Pts"
"04/10/2023 00:00	6959.52	7050.69	6948.03	6996.73	2657	Pts"
"05/10/2023 00:00	7009.82	7025.5	6970.59	6998.25	2629	Pts"
"06/10/2023 00:00	7022.07	7064.44	6981.49	7060.15	2748	Pts"
"09/10/2023 00:00	7041.38	7057.81	6980.33	7021.4	2615	Pts"
"10/10/2023 00:00	7086.72	7170.32	7085.13	7162.43	3125	Pts"
"11/10/2023 00:00	7090.18	7166.5	7080.01	7131.21	3892	Pts"
"12/10/2023 00:00	7175.77	7182.3	7097.53	7104.53	2817	Pts"
"13/10/2023 00:00	7097.15	7108.76	6997.48	7003.53	3304	Pts"
"16/10/2023 00:00	7029.75	7048.34	6963.02	7022.19	2545	Pts"
"17/10/2023 00:00	7016.25	7051.18	6969.07	7029.7	2369	Pts"
"18/10/2023 00:00	7021.13	7045.18	6954.1	6965.99	2655	Pts"
"19/10/2023 00:00	6918.08	6938.31	6875.77	6921.37	3056	Pts"
"20/10/2023 00:00	6850.13	6880.64	6816.17	6816.22	3828	Pts"
"23/10/2023 00:00	6820.25	6855.93	6773.82	6850.47	2612	Pts"
"24/10/2023 00:00	6865.1	6909.08	6833.91	6893.65	2936	Pts"
